t,chain,T,ssq
5.0,4488.0,331.11281538290547,535.0258120871664
5.0,4489.0,331.3348894075803,610.9033815791963
5.0,4490.0,331.5569634322552,535.0258120871664
5.0,4491.0,331.7790374569301,535.0258120871664
5.0,4492.0,332.001111481605,535.0258120871664
5.0,4493.0,332.2231855062799,535.0258120871664
5.0,4494.0,332.4452595309548,535.0258120871664
5.0,4495.0,332.6673335556297,617.6811210479344
5.0,4496.0,332.8894075803046,535.0258120871664
5.0,4497.0,333.1114816049795,535.0258120871664
5.0,4498.0,333.3335556296543,535.0258120871664
5.0,4499.0,333.55562965432927,535.0258120871664
5.0,4500.0,333.7777036790041,1046.7862211034535
5.0,4501.0,333.99977770367906,643.0586172361602
5.0,4502.0,334.2218517283539,535.0258120871664
5.0,4503.0,334.4439257530288,535.0258120871664
5.0,4504.0,334.6659997777037,1340.0774709391121
5.0,4505.0,334.8880738023786,535.0258120871664
5.0,4506.0,335.1101478270535,841.6253027328595
5.0,4507.0,335.3322218517284,535.0258120871664
5.0,4508.0,335.5542958764033,913.7949098157693
5.0,4509.0,335.77636990107817,535.0258120871664
5.0,4510.0,335.99844392575307,535.0258120871664
5.0,4511.0,336.2205179504279,535.0258120871664
5.0,4512.0,336.44259197510286,535.0258120871664
5.0,4513.0,336.6646659997777,535.0258120871664
5.0,4514.0,336.88674002445265,1434.02186526351
5.0,4515.0,337.1088140491275,1662.384031445033
5.0,4516.0,337.3308880738024,535.0258120871664
5.0,4517.0,337.5529620984773,535.0258120871664
5.0,4518.0,337.7750361231522,535.0258120871664
5.0,4519.0,337.9971101478271,535.0258120871664
5.0,4520.0,338.21918417250197,535.0258120871664
5.0,4521.0,338.44125819717686,535.0258120871664
5.0,4522.0,338.66333222185176,535.0258120871664
5.0,4523.0,338.88540624652666,774.8915808058073
5.0,4524.0,339.1074802712015,828.8728618325083
5.0,4525.0,339.32955429587645,1026.3754814267913
5.0,4526.0,339.5516283205513,978.5797284423618
5.0,4527.0,339.77370234522624,535.0258120871664
5.0,4528.0,339.9957763699011,925.0063451534422
5.0,4529.0,340.217850394576,591.8663197796863
5.0,4530.0,340.4399244192509,535.0258120871664
5.0,4531.0,340.66199844392577,535.0258120871664
